t[yr],M_FUV,M_NUV,M_u,M_g,M_r
1.02106E10,13.725684,12.834331,9.1680775,7.3706445,6.547554
1.02107E10,13.725668,12.834337,9.1680905,7.3706553,6.5475638
1.02108E10,13.725653,12.834344,9.1681035,7.3706661,6.5475736
1.02109E10,13.725637,12.834351,9.1681165,7.3706769,6.5475833
1.0211E10,13.725622,12.834357,9.1681295,7.3706877,6.5475931
1.02111E10,13.725607,12.834364,9.1681425,7.3706985,6.5476028
1.02112E10,13.725591,12.83437,9.1681555,7.3707093,6.5476126
1.02113E10,13.725576,12.834377,9.1681685,7.3707201,6.5476224
1.02114E10,13.72556,12.834383,9.1681815,7.3707309,6.5476321
1.02115E10,13.725545,12.83439,9.1681945,7.3707417,6.5476419
1.02116E10,13.725529,12.834396,9.1682075,7.3707525,6.5476516
1.02117E10,13.725514,12.834403,9.1682205,7.3707633,6.5476614
1.02118E10,13.725498,12.834409,9.1682335,7.3707741,6.5476712
1.02119E10,13.725483,12.834416,9.1682465,7.3707849,6.5476809
1.0212E10,13.725468,12.834422,9.1682595,7.3707957,6.5476907
1.02121E10,13.725452,12.834429,9.1682725,7.3708065,6.5477004
1.02122E10,13.725437,12.834435,9.1682855,7.3708173,6.5477102
1.02123E10,13.725421,12.834442,9.1682985,7.3708281,6.54772
1.02124E10,13.725406,12.834448,9.1683115,7.3708389,6.5477297
1.02125E10,13.72539,12.834455,9.1683245,7.3708497,6.5477395
1.02126E10,13.725375,12.834461,9.1683375,7.3708605,6.5477492
1.02127E10,13.72536,12.834468,9.1683505,7.3708713,6.547759
1.02128E10,13.725344,12.834474,9.1683635,7.3708821,6.5477688
1.02129E10,13.725329,12.834481,9.1683765,7.3708929,6.5477785
1.0213E10,13.725313,12.834487,9.1683895,7.3709037,6.5477883
1.02131E10,13.725298,12.834494,9.1684025,7.3709145,6.547798
1.02132E10,13.725282,12.8345,9.1684155,7.3709253,6.5478078
1.02133E10,13.725267,12.834507,9.1684285,7.3709361,6.5478176
1.02134E10,13.725251,12.834514,9.1684415,7.3709469,6.5478273
1.02135E10,13.725236,12.83452,9.1684545,7.3709577,6.5478371
1.02136E10,13.725221,12.834527,9.1684675,7.3709685,6.5478468
1.02137E10,13.725205,12.834533,9.1684805,7.3709793,6.5478566
1.02138E10,13.72519,12.83454,9.1684935,7.3709901,6.5478664
1.02139E10,13.725174,12.834546,9.1685065,7.3710009,6.5478761
1.0214E10,13.725159,12.834553,9.1685195,7.3710117,6.5478859
1.02141E10,13.725143,12.834559,9.1685325,7.3710225,6.5478956
1.02142E10,13.725128,12.834566,9.1685455,7.3710333,6.5479054
1.02143E10,13.725113,12.834572,9.1685585,7.3710441,6.5479152
1.02144E10,13.725097,12.834579,9.1685715,7.3710549,6.5479249
1.02145E10,13.725082,12.834585,9.1685845,7.3710657,6.5479347
1.02146E10,13.725066,12.834592,9.1685975,7.3710765,6.5479444
1.02147E10,13.725051,12.834598,9.1686105,7.3710873,6.5479542
1.02148E10,13.725035,12.834605,9.1686235,7.3710981,6.547964
1.02149E10,13.72502,12.834611,9.1686365,7.3711089,6.5479737
1.0215E10,13.725004,12.834618,9.1686495,7.3711197,6.5479835
1.02151E10,13.724989,12.834624,9.1686625,7.3711305,6.5479932
1.02152E10,13.724974,12.834631,9.1686755,7.3711413,6.548003
1.02153E10,13.724958,12.834637,9.1686885,7.3711521,6.5480128
1.02154E10,13.724943,12.834644,9.1687015,7.3711629,6.5480225
1.02155E10,13.724927,12.83465,9.1687145,7.3711737,6.5480323
1.02156E10,13.724912,12.834657,9.1687275,7.3711845,6.548042
1.02157E10,13.724896,12.834663,9.1687405,7.3711953,6.5480518
1.02158E10,13.724881,12.83467,9.1687535,7.3712061,6.5480616
1.02159E10,13.724865,12.834677,9.1687665,7.3712169,6.5480713
1.0216E10,13.72485,12.834683,9.1687795,7.3712277,6.5480811
1.02161E10,13.724835,12.83469,9.1687925,7.3712385,6.5480908
1.02162E10,13.724819,12.834696,9.1688055,7.3712493,6.5481006
1.02163E10,13.724804,12.834703,9.1688185,7.3712601,6.5481104
1.02164E10,13.724788,12.834709,9.1688315,7.3712709,6.5481201
1.02165E10,13.724773,12.834716,9.1688445,7.3712817,6.5481299
1.02166E10,13.724757,12.834722,9.1688575,7.3712925,6.5481396
1.02167E10,13.724742,12.834729,9.1688705,7.3713033,6.5481494
1.02168E10,13.724727,12.834735,9.1688835,7.3713141,6.5481592
1.02169E10,13.724711,12.834742,9.1688965,7.3713249,6.5481689
1.0217E10,13.724696,12.834748,9.1689095,7.3713357,6.5481787
1.02171E10,13.72468,12.834755,9.1689225,7.3713465,6.5481884
1.02172E10,13.724665,12.834761,9.1689355,7.3713573,6.5481982
1.02173E10,13.724649,12.834768,9.1689485,7.3713681,6.5482079
1.02174E10,13.724634,12.834774,9.1689615,7.3713789,6.5482177
1.02175E10,13.724618,12.834781,9.1689745,7.3713897,6.5482275
1.02176E10,13.724603,12.834787,9.1689875,7.3714005,6.5482372
1.02177E10,13.724588,12.834794,9.1690005,7.3714113,6.548247
1.02178E10,13.724572,12.8348,9.1690135,7.3714221,6.5482567
1.02179E10,13.724557,12.834807,9.1690265,7.3714329,6.5482665
1.0218E10,13.724541,12.834813,9.1690395,7.3714437,6.5482763
1.02181E10,13.724526,12.83482,9.1690525,7.3714545,6.548286
1.02182E10,13.72451,12.834826,9.1690655,7.3714653,6.5482958
1.02183E10,13.724495,12.834833,9.1690785,7.3714761,6.5483055
1.02184E10,13.724479,12.834839,9.1690915,7.3714869,6.5483153
1.02185E10,13.724464,12.834846,9.1691045,7.3714977,6.5483251
1.02186E10,13.724449,12.834853,9.1691175,7.3715085,6.5483348
1.02187E10,13.724433,12.834859,9.1691305,7.3715193,6.5483446
1.02188E10,13.724418,12.834866,9.1691435,7.3715301,6.5483543
1.02189E10,13.724402,12.834872,9.1691565,7.3715409,6.5483641
1.0219E10,13.724387,12.834879,9.1691695,7.3715517,6.5483739
1.02191E10,13.724371,12.834885,9.1691825,7.3715625,6.5483836
1.02192E10,13.724356,12.834892,9.1691955,7.3715733,6.5483934
1.02193E10,13.724341,12.834898,9.1692085,7.3715841,6.5484031
1.02194E10,13.724325,12.834905,9.1692215,7.3715949,6.5484129
1.02195E10,13.72431,12.834911,9.1692345,7.3716057,6.5484227
1.02196E10,13.724294,12.834918,9.1692475,7.3716165,6.5484324
1.02197E10,13.724279,12.834924,9.1692605,7.3716273,6.5484422
1.02198E10,13.724263,12.834931,9.1692735,7.3716381,6.5484519
1.02199E10,13.724248,12.834937,9.1692865,7.3716489,6.5484617
1.022E10,13.724232,12.834944,9.1692995,7.3716597,6.5484715
1.02201E10,13.724217,12.83495,9.1693125,7.3716705,6.5484812
1.02202E10,13.724202,12.834957,9.1693255,7.3716813,6.548491
1.02203E10,13.724186,12.834963,9.1693385,7.3716921,6.5485007
1.02204E10,13.724171,12.83497,9.1693515,7.3717029,6.5485105
1.02205E10,13.724155,12.834976,9.1693645,7.3717137,6.5485203
1.02206E10,13.72414,12.834983,9.1693775,7.3717245,6.54853
1.02207E10,13.724124,12.834989,9.1693905,7.3717353,6.5485398
1.02208E10,13.724109,12.834996,9.1694035,7.3717461,6.5485495
1.02209E10,13.724093,12.835002,9.1694165,7.3717569,6.5485593
1.0221E10,13.724078,12.835009,9.1694295,7.3717677,6.5485691
1.02211E10,13.724063,12.835016,9.1694425,7.3717785,6.5485788
1.02212E10,13.724047,12.835022,9.1694555,7.3717893,6.5485886
1.02213E10,13.724032,12.835029,9.1694685,7.3718001,6.5485983
1.02214E10,13.724016,12.835035,9.1694815,7.3718109,6.5486081
1.02215E10,13.724001,12.835042,9.1694945,7.3718217,6.5486179
1.02216E10,13.723985,12.835048,9.1695075,7.3718325,6.5486276
1.02217E10,13.72397,12.835055,9.1695205,7.3718433,6.5486374
1.02218E10,13.723955,12.835061,9.1695335,7.3718541,6.5486471
1.02219E10,13.723939,12.835068,9.1695465,7.3718649,6.5486569
1.0222E10,13.723924,12.835074,9.1695595,7.3718757,6.5486667
1.02221E10,13.723908,12.835081,9.1695725,7.3718865,6.5486764
1.02222E10,13.723893,12.835087,9.1695855,7.3718973,6.5486862
1.02223E10,13.723877,12.835094,9.1695985,7.3719081,6.5486959
1.02224E10,13.723862,12.8351,9.1696115,7.3719189,6.5487057
1.02225E10,13.723846,12.835107,9.1696245,7.3719297,6.5487155
1.02226E10,13.723831,12.835113,9.1696375,7.3719405,6.5487252
1.02227E10,13.723816,12.83512,9.1696505,7.3719513,6.548735
1.02228E10,13.7238,12.835126,9.1696635,7.3719621,6.5487447
1.02229E10,13.723785,12.835133,9.1696765,7.3719729,6.5487545
1.0223E10,13.723769,12.835139,9.1696895,7.3719837,6.5487643
1.02231E10,13.723754,12.835146,9.1697025,7.3719945,6.548774
1.02232E10,13.723738,12.835152,9.1697155,7.3720053,6.5487838
1.02233E10,13.723723,12.835159,9.1697285,7.3720161,6.5487935
1.02234E10,13.723707,12.835165,9.1697415,7.3720269,6.5488033
1.02235E10,13.723692,12.835172,9.1697545,7.3720377,6.5488131
1.02236E10,13.723677,12.835179,9.1697675,7.3720485,6.5488228
1.02237E10,13.723661,12.835185,9.1697805,7.3720593,6.5488326
1.02238E10,13.723646,12.835192,9.1697935,7.3720701,6.5488423
1.02239E10,13.72363,12.835198,9.1698065,7.3720809,6.5488521
1.0224E10,13.723615,12.835205,9.1698195,7.3720917,6.5488619
1.02241E10,13.723599,12.835211,9.1698325,7.3721025,6.5488716
1.02242E10,13.723584,12.835218,9.1698455,7.3721133,6.5488814
1.02243E10,13.723569,12.835224,9.1698585,7.3721241,6.5488911
1.02244E10,13.723553,12.835231,9.1698715,7.3721349,6.5489009
1.02245E10,13.723538,12.835237,9.1698845,7.3721457,6.5489107
1.02246E10,13.723522,12.835244,9.1698975,7.3721565,6.5489204
1.02247E10,13.723507,12.83525,9.1699105,7.3721673,6.5489302
1.02248E10,13.723491,12.835257,9.1699235,7.3721781,6.5489399
1.02249E10,13.723476,12.835263,9.1699365,7.3721889,6.5489497
1.0225E10,13.72346,12.83527,9.1699495,7.3721997,6.5489595
1.02251E10,13.723445,12.835276,9.1699625,7.3722105,6.5489692
1.02252E10,13.72343,12.835283,9.1699755,7.3722213,6.548979
1.02253E10,13.723414,12.835289,9.1699885,7.3722321,6.5489887
1.02254E10,13.723399,12.835296,9.1700015,7.3722429,6.5489985
1.02255E10,13.723383,12.835302,9.1700145,7.3722537,6.5490082
1.02256E10,13.723368,12.835309,9.1700275,7.3722645,6.549018
1.02257E10,13.723352,12.835315,9.1700405,7.3722753,6.5490278
1.02258E10,13.723337,12.835322,9.1700535,7.3722861,6.5490375
1.02259E10,13.723321,12.835328,9.1700665,7.3722969,6.5490473
1.0226E10,13.723306,12.835335,9.1700795,7.3723077,6.549057
1.02261E10,13.723291,12.835342,9.1700925,7.3723185,6.5490668
1.02262E10,13.723275,12.835348,9.1701055,7.3723293,6.5490766
1.02263E10,13.72326,12.835355,9.1701185,7.3723401,6.5490863
1.02264E10,13.723244,12.835361,9.1701315,7.3723509,6.5490961
1.02265E10,13.723229,12.835368,9.1701445,7.3723617,6.5491058
1.02266E10,13.723213,12.835374,9.1701575,7.3723725,6.5491156
1.02267E10,13.723198,12.835381,9.1701705,7.3723833,6.5491254
1.02268E10,13.723183,12.835387,9.1701835,7.3723941,6.5491351
1.02269E10,13.723167,12.835394,9.1701965,7.3724049,6.5491449
1.0227E10,13.723152,12.8354,9.1702095,7.3724157,6.5491546
1.02271E10,13.723136,12.835407,9.1702225,7.3724265,6.5491644
1.02272E10,13.723121,12.835413,9.1702355,7.3724373,6.5491742
1.02273E10,13.723105,12.83542,9.1702485,7.3724481,6.5491839
1.02274E10,13.72309,12.835426,9.1702615,7.3724589,6.5491937
1.02275E10,13.723074,12.835433,9.1702745,7.3724697,6.5492034
1.02276E10,13.723059,12.835439,9.1702875,7.3724805,6.5492132
1.02277E10,13.723044,12.835446,9.1703005,7.3724913,6.549223
1.02278E10,13.723028,12.835452,9.1703135,7.3725021,6.5492327
1.02279E10,13.723013,12.835459,9.1703265,7.3725129,6.5492425
1.0228E10,13.722997,12.835465,9.1703395,7.3725237,6.5492522
1.02281E10,13.722982,12.835472,9.1703525,7.3725345,6.549262
1.02282E10,13.722966,12.835478,9.1703655,7.3725453,6.5492718
1.02283E10,13.722951,12.835485,9.1703785,7.3725561,6.5492815
1.02284E10,13.722935,12.835491,9.1703915,7.3725669,6.5492913
1.02285E10,13.72292,12.835498,9.1704045,7.3725777,6.549301
1.02286E10,13.722905,12.835505,9.1704175,7.3725885,6.5493108
1.02287E10,13.722889,12.835511,9.1704305,7.3725993,6.5493206
1.02288E10,13.722874,12.835518,9.1704435,7.3726101,6.5493303
1.02289E10,13.722858,12.835524,9.1704565,7.3726209,6.5493401
1.0229E10,13.722843,12.835531,9.1704695,7.3726317,6.5493498
1.02291E10,13.722827,12.835537,9.1704825,7.3726425,6.5493596
1.02292E10,13.722812,12.835544,9.1704955,7.3726533,6.5493694
1.02293E10,13.722797,12.83555,9.1705085,7.3726641,6.5493791
1.02294E10,13.722781,12.835557,9.1705215,7.3726749,6.5493889
1.02295E10,13.722766,12.835563,9.1705345,7.3726857,6.5493986
1.02296E10,13.72275,12.83557,9.1705475,7.3726965,6.5494084
1.02297E10,13.722735,12.835576,9.1705605,7.3727073,6.5494182
1.02298E10,13.722719,12.835583,9.1705735,7.3727181,6.5494279
1.02299E10,13.722704,12.835589,9.1705865,7.3727289,6.5494377
1.023E10,13.722688,12.835596,9.1705995,7.3727397,6.5494474
1.02301E10,13.722673,12.835602,9.1706125,7.3727505,6.5494572
1.02302E10,13.722658,12.835609,9.1706255,7.3727613,6.549467
1.02303E10,13.722642,12.835615,9.1706385,7.3727721,6.5494767
1.02304E10,13.722627,12.835622,9.1706515,7.3727829,6.5494865
1.02305E10,13.722611,12.835628,9.1706645,7.3727937,6.5494962
1.02306E10,13.722596,12.835635,9.1706775,7.3728045,6.549506
1.02307E10,13.72258,12.835641,9.1706905,7.3728153,6.5495158
1.02308E10,13.722565,12.835648,9.1707035,7.3728261,6.5495255
1.02309E10,13.722549,12.835654,9.1707165,7.3728369,6.5495353
1.0231E10,13.722534,12.835661,9.1707295,7.3728477,6.549545
1.02311E10,13.722519,12.835668,9.1707425,7.3728585,6.5495548
1.02312E10,13.722503,12.835674,9.1707555,7.3728693,6.5495646
1.02313E10,13.722488,12.835681,9.1707685,7.3728801,6.5495743
1.02314E10,13.722472,12.835687,9.1707815,7.3728909,6.5495841
1.02315E10,13.722457,12.835694,9.1707945,7.3729017,6.5495938
1.02316E10,13.722441,12.8357,9.1708075,7.3729125,6.5496036
1.02317E10,13.722426,12.835707,9.1708205,7.3729233,6.5496134
1.02318E10,13.722411,12.835713,9.1708335,7.3729341,6.5496231
1.02319E10,13.722395,12.83572,9.1708465,7.3729449,6.5496329
1.0232E10,13.72238,12.835726,9.1708595,7.3729557,6.5496426
1.02321E10,13.722364,12.835733,9.1708725,7.3729665,6.5496524
1.02322E10,13.722349,12.835739,9.1708855,7.3729773,6.5496622
1.02323E10,13.722333,12.835746,9.1708985,7.3729881,6.5496719
1.02324E10,13.722318,12.835752,9.1709115,7.3729989,6.5496817
1.02325E10,13.722302,12.835759,9.1709245,7.3730097,6.5496914
1.02326E10,13.722287,12.835765,9.1709375,7.3730205,6.5497012
1.02327E10,13.722272,12.835772,9.1709505,7.3730313,6.549711
1.02328E10,13.722256,12.835778,9.1709635,7.3730421,6.5497207
1.02329E10,13.722241,12.835785,9.1709765,7.3730529,6.5497305
1.0233E10,13.722225,12.835791,9.1709895,7.3730637,6.5497402
1.02331E10,13.72221,12.835798,9.1710025,7.3730745,6.54975
1.02332E10,13.722194,12.835804,9.1710155,7.3730853,6.5497598
1.02333E10,13.722179,12.835811,9.1710285,7.3730961,6.5497695
1.02334E10,13.722163,12.835817,9.1710415,7.3731069,6.5497793
1.02335E10,13.722148,12.835824,9.1710545,7.3731177,6.549789
1.02336E10,13.722133,12.835831,9.1710675,7.3731285,6.5497988
1.02337E10,13.722117,12.835837,9.1710805,7.3731393,6.5498085
1.02338E10,13.722102,12.835844,9.1710935,7.3731501,6.5498183
1.02339E10,13.722086,12.83585,9.1711065,7.3731609,6.5498281
1.0234E10,13.722071,12.835857,9.1711195,7.3731717,6.5498378
1.02341E10,13.722055,12.835863,9.1711325,7.3731825,6.5498476
1.02342E10,13.72204,12.83587,9.1711455,7.3731933,6.5498573
1.02343E10,13.722025,12.835876,9.1711586,7.3732041,6.5498671
1.02344E10,13.722009,12.835883,9.1711716,7.3732149,6.5498769
1.02345E10,13.721994,12.835889,9.1711846,7.3732257,6.5498866
1.02346E10,13.721978,12.835896,9.1711976,7.3732365,6.5498964
1.02347E10,13.721963,12.835902,9.1712106,7.3732473,6.5499061
1.02348E10,13.721947,12.835909,9.1712236,7.3732581,6.5499159
1.02349E10,13.721932,12.835915,9.1712366,7.3732689,6.5499257
1.0235E10,13.721916,12.835922,9.1712496,7.3732797,6.5499354
1.02351E10,13.721901,12.835928,9.1712626,7.3732905,6.5499452
1.02352E10,13.721886,12.835935,9.1712756,7.3733013,6.5499549
1.02353E10,13.72187,12.835941,9.1712886,7.3733121,6.5499647
1.02354E10,13.721855,12.835948,9.1713016,7.3733229,6.5499745
1.02355E10,13.721839,12.835954,9.1713146,7.3733337,6.5499842
1.02356E10,13.721824,12.835961,9.1713276,7.3733445,6.549994
1.02357E10,13.721808,12.835967,9.1713406,7.3733553,6.5500037
1.02358E10,13.721793,12.835974,9.1713536,7.3733661,6.5500135
1.02359E10,13.721778,12.83598,9.1713666,7.3733769,6.5500233
1.0236E10,13.721762,12.835987,9.1713796,7.3733877,6.550033
1.02361E10,13.721747,12.835994,9.1713926,7.3733985,6.5500428
1.02362E10,13.721731,12.836,9.1714056,7.3734093,6.5500525
1.02363E10,13.721716,12.836007,9.1714186,7.3734201,6.5500623
1.02364E10,13.7217,12.836013,9.1714316,7.3734309,6.5500721
1.02365E10,13.721685,12.83602,9.1714446,7.3734417,6.5500818
1.02366E10,13.721669,12.836026,9.1714576,7.3734525,6.5500916
1.02367E10,13.721654,12.836033,9.1714706,7.3734633,6.5501013
1.02368E10,13.721639,12.836039,9.1714836,7.3734741,6.5501111
1.02369E10,13.721623,12.836046,9.1714966,7.3734849,6.5501209
1.0237E10,13.721608,12.836052,9.1715096,7.3734957,6.5501306
1.02371E10,13.721592,12.836059,9.1715226,7.3735065,6.5501404
1.02372E10,13.721577,12.836065,9.1715356,7.3735173,6.5501501
1.02373E10,13.721561,12.836072,9.1715486,7.3735281,6.5501599
1.02374E10,13.721546,12.836078,9.1715616,7.3735389,6.5501697
1.02375E10,13.72153,12.836085,9.1715746,7.3735497,6.5501794
1.02376E10,13.721515,12.836091,9.1715876,7.3735605,6.5501892
1.02377E10,13.7215,12.836098,9.1716006,7.3735713,6.5501989
1.02378E10,13.721484,12.836104,9.1716136,7.3735821,6.5502087
1.02379E10,13.721469,12.836111,9.1716266,7.3735929,6.5502185
1.0238E10,13.721453,12.836117,9.1716396,7.3736037,6.5502282
1.02381E10,13.721438,12.836124,9.1716526,7.3736145,6.550238
1.02382E10,13.721422,12.83613,9.1716656,7.3736253,6.5502477
1.02383E10,13.721407,12.836137,9.1716786,7.3736361,6.5502575
1.02384E10,13.721392,12.836143,9.1716916,7.3736469,6.5502673
1.02385E10,13.721376,12.83615,9.1717046,7.3736577,6.550277
1.02386E10,13.721361,12.836157,9.1717176,7.3736685,6.5502868
1.02387E10,13.721345,12.836163,9.1717306,7.3736793,6.5502965
1.02388E10,13.72133,12.83617,9.1717436,7.3736901,6.5503063
1.02389E10,13.721314,12.836176,9.1717566,7.3737009,6.5503161
1.0239E10,13.721299,12.836183,9.1717696,7.3737117,6.5503258
1.02391E10,13.721283,12.836189,9.1717826,7.3737225,6.5503356
1.02392E10,13.721268,12.836196,9.1717956,7.3737333,6.5503453
1.02393E10,13.721253,12.836202,9.1718086,7.3737441,6.5503551
1.02394E10,13.721237,12.836209,9.1718216,7.3737549,6.5503649
1.02395E10,13.721222,12.836215,9.1718346,7.3737657,6.5503746
1.02396E10,13.721206,12.836222,9.1718476,7.3737765,6.5503844
1.02397E10,13.721191,12.836228,9.1718606,7.3737873,6.5503941
1.02398E10,13.721175,12.836235,9.1718736,7.3737981,6.5504039
1.02399E10,13.72116,12.836241,9.1718866,7.3738089,6.5504137
1.024E10,13.721144,12.836248,9.1718996,7.3738197,6.5504234
1.02401E10,13.721129,12.836254,9.1719126,7.3738305,6.5504332
1.02402E10,13.721114,12.836261,9.1719256,7.3738413,6.5504429
1.02403E10,13.721098,12.836267,9.1719386,7.3738521,6.5504527
1.02404E10,13.721083,12.836274,9.1719516,7.3738629,6.5504625
1.02405E10,13.721067,12.83628,9.1719646,7.3738737,6.5504722
1.02406E10,13.721052,12.836287,9.1719776,7.3738845,6.550482
1.02407E10,13.721036,12.836293,9.1719906,7.3738953,6.5504917
1.02408E10,13.721021,12.8363,9.1720036,7.3739061,6.5505015
1.02409E10,13.721006,12.836306,9.1720166,7.3739169,6.5505113
1.0241E10,13.72099,12.836313,9.1720296,7.3739277,6.550521
1.02411E10,13.720975,12.83632,9.1720426,7.3739385,6.5505308
1.02412E10,13.720959,12.836326,9.1720556,7.3739493,6.5505405
1.02413E10,13.720944,12.836333,9.1720686,7.3739601,6.5505503
1.02414E10,13.720928,12.836339,9.1720816,7.3739709,6.5505601
1.02415E10,13.720913,12.836346,9.1720946,7.3739817,6.5505698
1.02416E10,13.720897,12.836352,9.1721076,7.3739925,6.5505796
1.02417E10,13.720882,12.836359,9.1721206,7.3740033,6.5505893
1.02418E10,13.720867,12.836365,9.1721336,7.3740141,6.5505991
1.02419E10,13.720851,12.836372,9.1721466,7.3740249,6.5506088
1.0242E10,13.720836,12.836378,9.1721596,7.3740357,6.5506186
1.02421E10,13.72082,12.836385,9.1721726,7.3740465,6.5506284
1.02422E10,13.720805,12.836391,9.1721856,7.3740573,6.5506381
1.02423E10,13.720789,12.836398,9.1721986,7.3740681,6.5506479
1.02424E10,13.720774,12.836404,9.1722116,7.3740789,6.5506576
1.02425E10,13.720758,12.836411,9.1722246,7.3740897,6.5506674
1.02426E10,13.720743,12.836417,9.1722376,7.3741005,6.5506772
1.02427E10,13.720728,12.836424,9.1722506,7.3741113,6.5506869
1.02428E10,13.720712,12.83643,9.1722636,7.3741221,6.5506967
1.02429E10,13.720697,12.836437,9.1722766,7.3741329,6.5507064
1.0243E10,13.720681,12.836443,9.1722896,7.3741437,6.5507162
1.02431E10,13.720666,12.83645,9.1723026,7.3741545,6.550726
1.02432E10,13.72065,12.836456,9.1723156,7.3741653,6.5507357
1.02433E10,13.720635,12.836463,9.1723286,7.3741761,6.5507455
1.02434E10,13.72062,12.836469,9.1723416,7.3741869,6.5507552
1.02435E10,13.720604,12.836476,9.1723546,7.3741977,6.550765
1.02436E10,13.720589,12.836483,9.1723676,7.3742085,6.5507748
1.02437E10,13.720573,12.836489,9.1723806,7.3742193,6.5507845
1.02438E10,13.720558,12.836496,9.1723936,7.3742301,6.5507943
1.02439E10,13.720542,12.836502,9.1724066,7.3742409,6.550804
1.0244E10,13.720527,12.836509,9.1724196,7.3742517,6.5508138
1.02441E10,13.720511,12.836515,9.1724326,7.3742625,6.5508236
1.02442E10,13.720496,12.836522,9.1724456,7.3742733,6.5508333
1.02443E10,13.720481,12.836528,9.1724586,7.3742841,6.5508431
1.02444E10,13.720465,12.836535,9.1724716,7.3742949,6.5508528
1.02445E10,13.72045,12.836541,9.1724846,7.3743057,6.5508626
1.02446E10,13.720434,12.836548,9.1724976,7.3743165,6.5508724
1.02447E10,13.720419,12.836554,9.1725106,7.3743273,6.5508821
1.02448E10,13.720403,12.836561,9.1725236,7.3743381,6.5508919
