 # NUV-r g-r t[Myr]
 -0.492246151     -0.138011932              44
 -0.491640568     -0.137887478              44
 -0.491034985     -0.137763500              44
 -0.490431786     -0.137640476              44
 -0.489828587     -0.137517452              44
 -0.489226341     -0.137393951              45
 -0.488624573     -0.137271881              45
 -0.488024235     -0.137149334              45
 -0.487426281     -0.137028694              45
 -0.486827850     -0.136907578              45
 -0.486231327     -0.136787415              45
 -0.485636234     -0.136667728              45
 -0.485042572     -0.136548996              45
 -0.484449387     -0.136430264              45
 -0.483857632     -0.136312008              45
 -0.483267307     -0.136193752              46
 -0.482678413     -0.136077881              46
 -0.482089996     -0.135960102              46
 -0.481503487     -0.135844231              46
 -0.480918407     -0.135728836              46
 -0.480333805     -0.135613918              46
 -0.479749680     -0.135498524              46
 -0.479167938     -0.135384560              46
 -0.478587151     -0.135271549              46
 -0.478007317     -0.135158062              46
 -0.477428913     -0.135045528              47
 -0.476851463     -0.134933472              47
 -0.476274490     -0.134821415              47
 -0.475699425     -0.134710312              47
 -0.475126266     -0.134600163              47
 -0.474552631     -0.134490013              47
 -0.473980904     -0.134379864              47
 -0.473410606     -0.134270668              47
 -0.472841740     -0.134162426              47
 -0.472275257     -0.134054661              47
 -0.471709728     -0.133947849              48
 -0.471145153     -0.133841038              48
 -0.470582008     -0.133735180              48
 -0.470020771     -0.133629322              48
 -0.469460964     -0.133524895              48
 -0.468902588     -0.133420944              48
 -0.468346119     -0.133317947              48
 -0.467790604     -0.133214951              48
 -0.467236042     -0.133111954              48
 -0.466683865     -0.133009911              48
 -0.466132641     -0.132908821              49
 -0.465583324     -0.132808685              49
 -0.465034962     -0.132708549              49
 -0.464487553     -0.132608891              49
 -0.463942528     -0.132511139              49
 -0.463398457     -0.132412434              49
 -0.462855816     -0.132314682              49
 -0.462314606     -0.132217884              49
 -0.461774826     -0.132121563              49
 -0.461236477     -0.132025719              49
 -0.460699081     -0.131929874              50
 -0.460163593     -0.131834984              50
 -0.459630013     -0.131741524              50
 -0.459097385     -0.131648064              50
 -0.458566666     -0.131555557              50
 -0.458037853     -0.131463051              50
 -0.457510948     -0.131372452              50
 -0.456984997     -0.131281853              50
 -0.456461430     -0.131192684              50
 -0.455938816     -0.131103039              50
 -0.455418587     -0.131015301              51
 -0.454898357     -0.130927563              51
